name_en,name_jp,title,representative_team,latest_caps,last_club,tournaments,league
Sunia Koto,,Sunia Koto,Fiji,43,Warriors,"Rugby World Cup 2007, Rugby World Cup 2011, Rugby World Cup 2015",international
Sébastien Bruno,,Sébastien Bruno,France,22,Sale Sharks,Rugby World Cup 2007,international
Sébastien Chabal,,Sébastien Chabal,France,31,Sale Sharks,Rugby World Cup 2007,international
Sébastien Taofifénua,,Sébastien Taofifénua,France,3,Lyon,Six Nations 2024,international
Sébastien Tillous-Borde,,Sébastien Tillous-Borde,France,16,Toulon,Rugby World Cup 2015,international
Sébastien Vahaamahina,,Sébastien Vahaamahina,France,42,Clermont Auvergne,Rugby World Cup 2019,international
T. Rhys Thomas,,T. Rhys Thomas,Wales,10,Cardiff Blues,Rugby World Cup 2007,international
TC Kisting,,TC Kisting,Namibia,18,Baia Mare,"Rugby World Cup 2019, Rugby World Cup 2023",international
TJ Ioane,,TJ Ioane,Samoa,21,Sale Sharks,"Rugby World Cup 2015, Rugby World Cup 2019",international
TJ Perenara,,TJ Perenara,New Zealand,59,Hurricanes / Wellington,"Rugby World Cup 2015, Rugby World Cup 2019",nan
Tadhg Beirne,,Tadhg Beirne,Ireland,61,Munster,"Rugby World Cup 2019, Rugby World Cup 2023, Six Nations 2024, Six Nations 2025",urc
Tadhg Furlong,,Tadhg Furlong,Ireland,79,Leinster,"Rugby World Cup 2015, Rugby World Cup 2019, Rugby World Cup 2023, Six Nations 2024, Six Nations 2025",urc
Tadhg Furlong,,Tadhg Furlong,Squad caps,1066,Tadhg Furlong,Rugby World Cup 2015,urc
Tagir Gadzhiev,,Tagir Gadzhiev,Russia,27,Kuban,Rugby World Cup 2019,international
Tai Enosa,,Tai Enosa,United States,5,Belmont Shore,Rugby World Cup 2011,international
Taiasina Tuifu'a,,Taiasina Tuifu'a,Samoa,3,Newcastle Falcons,Rugby World Cup 2011,international
Taihei Ueda,,Taihei Ueda,Japan,5,Honda Heat,Rugby World Cup 2011,international
Taine Basham,,Taine Basham,Wales,16,Dragons,"Rugby World Cup 2023, Six Nations 2024",urc
Takahiro Sugiura,,Takahiro Sugiura,Japan,1,Fukuoka,Rugby World Cup 2007,international
Takamichi Sasaki,,Takamichi Sasaki,Japan,5,Sungoliath,Rugby World Cup 2007,international
Takanori Kumagae,,Takanori Kumagae,Japan,25,Green Rockets,Rugby World Cup 2007,international
Takashi Kikutani,,Takashi Kikutani,Japan,44,Toyota Verblitz,Rugby World Cup 2011,international
Takehisa Usuzuki,,Takehisa Usuzuki,Japan,6,Toshiba Brave Lupus,Rugby World Cup 2011,international
Takeshi Kizu,,Takeshi Kizu,Japan,37,Kobelco Steelers,Rugby World Cup 2015,international
Taku Inokuchi,,Taku Inokuchi,Japan,1,Brave Lupus,Rugby World Cup 2007,international
Takudzwa Ngwenya,,Takudzwa Ngwenya,United States,32,Biarritz,"Rugby World Cup 2007, Rugby World Cup 2011, Rugby World Cup 2015",international
Takuro Miuchi,,Takuro Miuchi,Japan,36,Green Rockets,Rugby World Cup 2007,international
Takuya Kitade,,Takuya Kitade,Japan,1,Suntory Sungoliath,Rugby World Cup 2019,league-one
Takuya Kitade,,Takuya Kitade,Squad caps,705,Takuya Kitade,Rugby World Cup 2019,league-one
Talemaitoga Tuapati,,Talemaitoga Tuapati,Fiji,29,Woodlands,"Rugby World Cup 2011, Rugby World Cup 2015",international
Taleni Seu,,Taleni Seu,Samoa,6,Toyota Shuttles,Rugby World Cup 2023,nan
Taliaʻuli Sikuea,,Taliaʻuli Sikuea,Romania,1,Știința Baia Mare,Rugby World Cup 2023,international
Tamaiti Williams,,Tamaiti Williams,New Zealand,3,Crusaders / Canterbury,Rugby World Cup 2023,nan
Tamaz Mchedlidze,,Tamaz Mchedlidze,Georgia,53,Agen,"Rugby World Cup 2015, Rugby World Cup 2019",international
Tanginoa Halaifonua,,Tanginoa Halaifonua,Tonga,13,Stade Français,Rugby World Cup 2023,top14
Tani Fuga,,Tani Fuga,Samoa,1,Harlequins,Rugby World Cup 2007,international
Taniela Koroi,,Taniela Koroi,Fiji,2,Mogliano,Rugby World Cup 2015,international
Taniela Moa,,Taniela Moa,Tonga,2,Pau,Rugby World Cup 2011,international
Taniela Tupou,,Taniela Tupou,Australia,49,Queensland Reds,"Rugby World Cup 2019, Rugby World Cup 2023",top14
Tasesa Lavea,,Tasesa Lavea,Samoa,5,Sale Sharks,Rugby World Cup 2011,international
Tatafu Polota-Nau,,Tatafu Polota-Nau,Australia,54,Waratahs,"Rugby World Cup 2007, Rugby World Cup 2011, Rugby World Cup 2015",international
Tate McDermott,,Tate McDermott,Australia,26,Queensland Reds,Rugby World Cup 2023,nan
Tatsukichi Nishiura,,Tatsukichi Nishiura,Japan,7,West Red Sparks,Rugby World Cup 2007,international
Tau Koloamatangi,,Tau Koloamatangi,Tonga,7,Moana Pasifika,Rugby World Cup 2023,international
Taufaʻao Filise,,Taufaʻao Filise,Tonga,15,Cardiff Blues,"Rugby World Cup 2007, Rugby World Cup 2011",international
Taulupe Faletau,,Taulupe Faletau,Wales,104,Newport Gwent Dragons,"Rugby World Cup 2011, Rugby World Cup 2015, Rugby World Cup 2023, Six Nations 2025",international
Tavis Knoyle,,Tavis Knoyle,Wales,5,Scarlets,Rugby World Cup 2011,international
Tawera Kerr-Barlow,,Tawera Kerr-Barlow,New Zealand,15,Chiefs / Waikato,Rugby World Cup 2015,top14
Taylor Gontineac,,Taylor Gontineac,Romania,10,Rouen,Rugby World Cup 2023,international
Taylor Paris,,Taylor Paris,Canada,27,Ontario Blues,"Rugby World Cup 2011, Rugby World Cup 2019",international
Te Ahiwaru Cirikidaveta,,Te Ahiwaru Cirikidaveta,Fiji,5,Fijian Drua,Rugby World Cup 2023,international
Ted Hill,,Ted Hill,England,2,Bath,Six Nations 2025,premiership
Teddy Williams,,Teddy Williams,Wales,2,Cardiff,"Six Nations 2024, Six Nations 2025",urc
Tedo Abzhandadze,,Tedo Abzhandadze,Georgia,43,Brive,"Rugby World Cup 2019, Rugby World Cup 2023",international
Tedo Zibzibadze,,Tedo Zibzibadze,Georgia,56,Périgueux,Rugby World Cup 2011,international
Telusa Veainu,,Telusa Veainu,Tonga,9,Melbourne Rebels,"Rugby World Cup 2015, Rugby World Cup 2019",international
Temo Mayanavanua,,Temo Mayanavanua,Fiji,11,Northampton Saints,Rugby World Cup 2023,nan
Tendai Mtawarira,,Tendai Mtawarira,South Africa,111,Sharks,"Rugby World Cup 2011, Rugby World Cup 2015, Rugby World Cup 2019",international
Tengiz Peranidze,,Tengiz Peranidze,Georgia,1,Black Lion,Rugby World Cup 2023,international
Tengiz Zamtaradze,,Tengiz Zamtaradze,Georgia,4,Black Lion,Rugby World Cup 2023,international
Tertius Losper,,Tertius Losper,Namibia,9,Western Suburbs,"Rugby World Cup 2007, Rugby World Cup 2011",international
Teti Tela,,Teti Tela,Fiji,6,Fijian Drua,Rugby World Cup 2023,international
Tevita Cavubati,,Tevita Cavubati,Fiji,26,Worcester Warriors,"Rugby World Cup 2015, Rugby World Cup 2019",international
Tevita Ikanivere,,Tevita Ikanivere,Fiji,8,Fijian Drua,Rugby World Cup 2023,league-one
Tevita Kuridrani,,Tevita Kuridrani,Australia,60,Brumbies,"Rugby World Cup 2015, Rugby World Cup 2019",international
Tevita Mailau,,Tevita Mailau,Tonga,16,Perpignan,Rugby World Cup 2015,international
Tevita Manumua,,Tevita Manumua,Romania,2,Timișoara,Rugby World Cup 2023,international
Tevita Manumua,,Tevita Manumua,Squad caps,681,Tevita Manumua,Rugby World Cup 2023,international
Tevita Ratuva,,Tevita Ratuva,Fiji,3,Bordeaux Bègles,Rugby World Cup 2019,top14
Tevita Tuʻifua,,Tevita Tuʻifua,Tonga,11,Counties Manukau,Rugby World Cup 2007,international
Theo Dan,,Theo Dan,England,16,Saracens,"Rugby World Cup 2023, Six Nations 2024, Six Nations 2025",premiership
Theo Dan,,Theo Dan,Squad caps,1476,Theo Dan,Rugby World Cup 2023,premiership
Theo McFarland,,Theo McFarland,Samoa,7,Saracens,Rugby World Cup 2023,premiership
Theo Sauder,,Theo Sauder,Canada,8,Toronto Arrows,Rugby World Cup 2019,international
Theuns Kotzé,,Theuns Kotzé,Namibia,25,Johannesburg Uni,"Rugby World Cup 2011, Rugby World Cup 2015",international
Thibaud Flament,,Thibaud Flament,France,29,Toulouse,"Rugby World Cup 2023, Six Nations 2025",top14
Thibault de Freitas,,Thibault de Freitas,Portugal,31,Floirac,Rugby World Cup 2023,international
Thierry Dusautoir,,Thierry Dusautoir,France,76,Toulouse,"Rugby World Cup 2007, Rugby World Cup 2011, Rugby World Cup 2015",international
Thomas Ahern,,Thomas Ahern,Call-ups,0,Munster,"Six Nations 2024, Six Nations 2025",international
Thomas Crețu,,Thomas Crețu,Romania,5,Aurillac,Rugby World Cup 2023,international
Thomas Gallo,,Thomas Gallo,Argentina,17,Benetton,Rugby World Cup 2023,nan
Thomas Laclayat,,Thomas Laclayat,France,1,Racing 92,Six Nations 2024,top14
Thomas Orchard,,Thomas Orchard,Chile,12,Selknam,Rugby World Cup 2023,international
Thomas Ramos,,Thomas Ramos,France,39,Toulouse,"Rugby World Cup 2019, Rugby World Cup 2023, Six Nations 2024, Six Nations 2025",top14
Thomas Waldrom,,Thomas Waldrom,England,0,Leicester Tigers,Rugby World Cup 2011,international
Thomas du Toit,,Thomas du Toit,South Africa,10,Toulouse,Rugby World Cup 2019,premiership
Thomasau Forbes,,Thomasau Forbes,Namibia,17,Welwitschias,Rugby World Cup 2019,international
Thretton Palamo,,Thretton Palamo,United States,18,San Francisco Golden Gate,"Rugby World Cup 2007, Rugby World Cup 2015, Rugby World Cup 2019",international
Théo Attissogbé,,Théo Attissogbé,France,3,Pau,Six Nations 2025,international
Tiaan Swanepoel,,Tiaan Swanepoel,Namibia,2,Valence-d'Agen,Rugby World Cup 2023,international
Tiaan de Klerk,,Tiaan de Klerk,Namibia,1,Mogliano,Rugby World Cup 2023,international
Tiago Girão,,Tiago Girão,Portugal,2,CDUL,Rugby World Cup 2007,international
Tim Nanai-Williams,,Tim Nanai-Williams,Samoa,12,Ricoh Black Rams,"Rugby World Cup 2015, Rugby World Cup 2019",international
Tim Nanai-Williams,,Tim Nanai-Williams,Squad caps,505,Tim Nanai-Williams,Rugby World Cup 2015,international
Tim Swinson,,Tim Swinson,Scotland,13,Glasgow Warriors,Rugby World Cup 2015,international
Tim Usasz,,Tim Usasz,United States,15,Nottingham,Rugby World Cup 2011,international
Tim Visser,,Tim Visser,Scotland,21,Harlequins,Rugby World Cup 2015,international
Timoci Nagusa,,Timoci Nagusa,Fiji,22,Montpellier,Rugby World Cup 2015,international
Timothy Lafaele,,Timothy Lafaele,Japan,18,Kubota Spears,Rugby World Cup 2019,league-one
Tinus du Plessis,,Tinus du Plessis,Namibia,44,Maties RC,"Rugby World Cup 2007, Rugby World Cup 2011, Rugby World Cup 2015",international
Titi Lamositele,,Titi Lamositele,Player representation by league,0,Titi Lamositele,Rugby World Cup 2015,premiership
Titi Lamositele,,Titi Lamositele,United States,28,Saracens,"Rugby World Cup 2015, Rugby World Cup 2019",premiership
Tito Tebaldi,,Tito Tebaldi,Italy,34,Benetton,Rugby World Cup 2019,international
Tiziano Pasquali,,Tiziano Pasquali,Italy,20,Benetton,Rugby World Cup 2019,nan
Ti’i Paulo,,Ti’i Paulo,Samoa,6,Clermont,Rugby World Cup 2011,international
Tjiuee Uanivi,,Tjiuee Uanivi,Namibia,34,Brive,"Rugby World Cup 2015, Rugby World Cup 2019, Rugby World Cup 2023",international
Toa Halafihi,,Toa Halafihi,Italy,11,Benetton,Rugby World Cup 2023,international
Toby Flood,,Toby Flood,England,41,Newcastle,"Rugby World Cup 2007, Rugby World Cup 2011",international
Toby Smith,,Toby Smith,Australia,1,Melbourne Rebels,Rugby World Cup 2015,international
Toby Smith,,Toby Smith,Squad caps,1263,Toby Smith,Rugby World Cup 2015,international
Todd Clever,,Todd Clever,United States,37,OMBAC,"Rugby World Cup 2007, Rugby World Cup 2011",international
Toetu'u Taufa,,Toetu'u Taufa,Japan,21,Kintetsu Liners,Rugby World Cup 2011,international
Tolu Latu,,Tolu Latu,Australia,15,Waratahs,Rugby World Cup 2019,top14
Tom Clarkson,,Tom Clarkson,Ireland,6,Leinster,Six Nations 2025,urc
Tom Court,,Tom Court,Ireland,20,Ulster,Rugby World Cup 2011,international
Tom Croft,,Tom Croft,England,25,Leicester Tigers,Rugby World Cup 2011,international
Tom Curry,,Tom Curry,England,56,Sale Sharks,"Rugby World Cup 2019, Rugby World Cup 2023, Six Nations 2025",premiership
Tom Curry,,Tom Curry,Player representation by nation,0,Tom Curry,Rugby World Cup 2019,premiership
Tom Hooper,,Tom Hooper,Australia,4,ACT Brumbies,Rugby World Cup 2023,premiership
Tom Jordan,,Tom Jordan,Scotland,3,Glasgow Warriors,Six Nations 2025,premiership
Tom O'Toole,,Tom O'Toole,Call-ups,16,Ulster,Six Nations 2025,urc
Tom O'Toole,,Tom O'Toole,Ireland,13,Ulster,"Rugby World Cup 2023, Six Nations 2024",urc
Tom Palmer,,Tom Palmer,England,27,Stade Français,Rugby World Cup 2011,international
Tom Pearson,,Tom Pearson,England,1,Northampton Saints,Six Nations 2024,premiership
Tom Rees,,Tom Rees,England,5,Wasps,Rugby World Cup 2007,international
Tom Roebuck,,Tom Roebuck,England,3,Sale Sharks,"Six Nations 2024, Six Nations 2025",premiership
Tom Rogers,,Tom Rogers,Wales,5,Scarlets,"Six Nations 2024, Six Nations 2025",urc
Tom Shanklin,,Tom Shanklin,Wales,41,Cardiff Blues,Rugby World Cup 2007,international
Tom Stewart,,Tom Stewart,Ireland,2,Ulster,Six Nations 2024,urc
Tom Willis,,Tom Willis,England,1,Saracens,Six Nations 2025,international
Tom Wood,,Tom Wood,England,38,Northampton Saints,"Rugby World Cup 2011, Rugby World Cup 2015",urc
Tom Youngs,,Tom Youngs,England,24,Leicester Tigers,Rugby World Cup 2015,international
Toma Toke,,Toma Toke,Tonga,5,Tau'uta Reds,Rugby World Cup 2007,international
Tomas Francis,,Tomas Francis,Wales,72,Exeter Chiefs,"Rugby World Cup 2015, Rugby World Cup 2019, Rugby World Cup 2023",international
Tomasi Palu,,Tomasi Palu,Tonga,3,Norths,Rugby World Cup 2011,international
Tommaso Allan,,Tommaso Allan,Italy,82,Perpignan,"Rugby World Cup 2015, Rugby World Cup 2019, Rugby World Cup 2023, Six Nations 2024, Six Nations 2025",top14
Tommaso Benvenuti,,Tommaso Benvenuti,Italy,59,Benetton Treviso,"Rugby World Cup 2011, Rugby World Cup 2015, Rugby World Cup 2019",international
Tommaso Di Bartolomeo,,Tommaso Di Bartolomeo,Italy,0,Zebre Parma,Six Nations 2025,urc
Tommaso Menoncello,,Tommaso Menoncello,Italy,24,Benetton,"Six Nations 2024, Six Nations 2025",nan
Tommy Bowe,,Tommy Bowe,Ireland,63,Ospreys,"Rugby World Cup 2011, Rugby World Cup 2015",international
Tommy Freeman,,Tommy Freeman,England,16,Northampton Saints,"Six Nations 2024, Six Nations 2025",premiership
Tommy O'Brien,,Tommy O'Brien,Call-ups,0,Leinster,Six Nations 2025,urc
Tommy Reffell,,Tommy Reffell,Wales,23,Leicester Tigers,"Rugby World Cup 2023, Six Nations 2024, Six Nations 2025",premiership
Tommy Seymour,,Tommy Seymour,Scotland,52,Glasgow Warriors,"Rugby World Cup 2015, Rugby World Cup 2019",international
Tomokazu Soma,,Tomokazu Soma,Japan,13,Wild Knights,Rugby World Cup 2007,international
Tomoki Kitagawa,,Tomoki Kitagawa,Japan,2,Wild Knights,Rugby World Cup 2007,international
Tomoki Osada,,Tomoki Osada,Japan,4,Saitama Wild Knights,Rugby World Cup 2023,league-one
Tomoki Yoshida,,Tomoki Yoshida,Japan,4,Brave Lupus,Rugby World Cup 2007,international
Tomos Williams,,Tomos Williams,Wales,59,Cardiff Blues,"Rugby World Cup 2019, Rugby World Cup 2023, Six Nations 2024, Six Nations 2025",premiership
Tomás Appleton,,Tomás Appleton,Portugal,62,CDUL,Rugby World Cup 2023,international
Tomás Cubelli,,Tomás Cubelli,Argentina,89,UAR,"Rugby World Cup 2015, Rugby World Cup 2019, Rugby World Cup 2023",international
Tomás Dussaillant,,Tomás Dussaillant,Chile,37,Selknam,Rugby World Cup 2023,international
Tomás Inciarte,,Tomás Inciarte,Uruguay,32,Old Christians,"Rugby World Cup 2019, Rugby World Cup 2023",international
Tomás Lavanini,,Tomás Lavanini,Argentina,82,UAR,"Rugby World Cup 2015, Rugby World Cup 2019, Rugby World Cup 2023",nan
Tomás Lezana,,Tomás Lezana,Argentina,34,Jaguares,Rugby World Cup 2019,international
Tomás Vallejos,,Tomás Vallejos,Argentina,0,Harlequins,Rugby World Cup 2011,international
Tonga,,Tonga,Overview,0,Siale Piutau,Rugby World Cup 2019,international
Tony Buckley,,Tony Buckley,Ireland,23,Sale Sharks,Rugby World Cup 2011,international
Tony Lamborn,,Tony Lamborn,United States,19,Melbourne Rebels,Rugby World Cup 2019,international
Tony Woodcock,,Tony Woodcock,New Zealand,115,North Harbour,"Rugby World Cup 2007, Rugby World Cup 2011, Rugby World Cup 2015",international
Tornike Jalagonia,,Tornike Jalagonia,Georgia,24,Biarritz,Rugby World Cup 2023,international
Tornike Kakhoidze,,Tornike Kakhoidze,Georgia,3,Black Lion,Rugby World Cup 2023,international
Tornike Kakhoidze,,Tornike Kakhoidze,Player representation by nation,0,Tornike Kakhoidze,Rugby World Cup 2023,international
Torsten van Jaarsveld,,Torsten van Jaarsveld,Namibia,19,Cheetahs,"Rugby World Cup 2015, Rugby World Cup 2019, Rugby World Cup 2023",international
Toshiaki Hirose,,Toshiaki Hirose,Japan,28,Toshiba Brave Lupus,Rugby World Cup 2015,international
Toshizumi Kitagawa,,Toshizumi Kitagawa,Japan,37,Toyota Verblitz,Rugby World Cup 2011,international
Trevor Nyakane,,Trevor Nyakane,South Africa,62,Bulls,"Rugby World Cup 2015, Rugby World Cup 2019, Rugby World Cup 2023",urc
Tudor Boldor,,Tudor Boldor,Romania,16,Dinamo București,Rugby World Cup 2023,international
Tudorel Bratu,,Tudorel Bratu,Romania,0,Dinamo,Rugby World Cup 2015,international
Tudorel Bratu,,Tudorel Bratu,Squad caps,1185,Tudorel Bratu,Rugby World Cup 2015,international
Tukulua Lokotui,,Tukulua Lokotui,Tonga,24,Kintetsu Liners,"Rugby World Cup 2011, Rugby World Cup 2015",international
Tumua Manu,,Tumua Manu,Samoa,7,Pau,Rugby World Cup 2023,top14
Tupou Vaa'i,,Tupou Vaa'i,New Zealand,22,Chiefs / Taranaki,Rugby World Cup 2023,nan
Tusi Pisi,,Tusi Pisi,Samoa,38,Hurricanes,"Rugby World Cup 2011, Rugby World Cup 2015, Rugby World Cup 2019",international
Tyler Ardron,,Tyler Ardron,Canada,34,Ospreys,"Rugby World Cup 2015, Rugby World Cup 2019",top14
Tyler Hotson,,Tyler Hotson,Canada,20,Plymouth Albion,Rugby World Cup 2011,international
Tyler Morgan,,Tyler Morgan,Wales,1,Newport Gwent Dragons,Rugby World Cup 2015,international
Tyrel Lomax,,Tyrel Lomax,New Zealand,27,Hurricanes / Tasman,Rugby World Cup 2023,nan
Tyson Meek,,Tyson Meek,United States,4,Denver Barbarians,Rugby World Cup 2007,international
UJ Seuteni,,UJ Seuteni,Samoa,12,Bordeaux-Bègles,"Rugby World Cup 2019, Rugby World Cup 2023",international
Uakazuwaka Kazombiaze,,Uakazuwaka Kazombiaze,Namibia,22,Western Suburbs,"Rugby World Cup 2007, Rugby World Cup 2011",international
Ualosi Kailea,,Ualosi Kailea,Tonga,0,Tau'uta Reds,Rugby World Cup 2007,international
Uili Koloʻofai,,Uili Koloʻofai,Tonga,5,Unattached,Rugby World Cup 2015,international
Uini Atonio,,Uini Atonio,France,63,La Rochelle,"Rugby World Cup 2015, Rugby World Cup 2023, Six Nations 2024, Six Nations 2025",international
Ulia Ulia,,Ulia Ulia,Samoa,9,Marist St. Joseph,Rugby World Cup 2007,international
United States,,United States,Overview,0,Blaine Scully,Rugby World Cup 2019,international
Uruguay,,Uruguay,Overview,0,Juan Manuel Gaminara,Rugby World Cup 2019,international
Uwe Helu,,Uwe Helu,Japan,19,Yamaha Júbilo,"Rugby World Cup 2019, Rugby World Cup 2023",league-one
Vaea Fifita,,Vaea Fifita,Tonga,9,Scarlets,Rugby World Cup 2023,international
Vahafolau Esikia,,Vahafolau Esikia,United States,7,San Mateo,Rugby World Cup 2007,international
Vakhtang Maisuradze,,Vakhtang Maisuradze,Georgia,8,Saint Nazaire,Rugby World Cup 2011,international
Valentin Calafateanu,,Valentin Calafateanu,Romania,14,Dinamo București,Rugby World Cup 2007,international
Valentin Calafeteanu,,Valentin Calafeteanu,Romania,73,Timişoara,"Rugby World Cup 2011, Rugby World Cup 2015",international
Valentin Popârlan,,Valentin Popârlan,Romania,47,CSM București,"Rugby World Cup 2011, Rugby World Cup 2015",international
Valentin Ursache,,Valentin Ursache,Romania,60,Arad,"Rugby World Cup 2007, Rugby World Cup 2011, Rugby World Cup 2015",international
Valerio Bernabò,,Valerio Bernabò,Italy,25,Calvisano,"Rugby World Cup 2007, Rugby World Cup 2015",international
Valery Morozov,,Valery Morozov,Russia,17,Sale Sharks,Rugby World Cup 2019,international
Valery Tsnobiladze,,Valery Tsnobiladze,Russia,4,Novokuznetsk,Rugby World Cup 2011,international
Vano Karkadze,,Vano Karkadze,Georgia,7,Brive,"Rugby World Cup 2019, Rugby World Cup 2023",international
Vano Karkadze,,Vano Karkadze,Player representation by nation,0,Vano Karkadze,Rugby World Cup 2019,international
